"Female" "PC" "Clm_Count" "Exp_weights" "NCD" "AgeCat" "VAgeCat"
"3999" 0 1 0 0.251882272 50 5 0
"4000" 0 1 0 0.167008898 30 4 0
"4001" 0 1 0 0.284736482 0 3 0
"4002" 0 1 0 0.167008898 50 6 0
"4003" 0 1 1 0.722792608 0 3 0
"4004" 0 1 0 0.167008898 50 5 0
"4005" 0 1 0 0.167008898 50 4 0
"4006" 0 1 0 0.167008898 50 3 0
"4007" 0 1 0 0.585900068 40 4 0
"4008" 0 1 0 0.328542095 30 4 0
"4009" 0 1 0 0.164271047 50 4 0
"4010" 0 1 0 0.610540726 20 3 0
"4011" 1 1 0 0.722792608 50 4 0
"4012" 1 1 0 0.109514032 0 3 0
"4013" 1 1 0 0.167008898 50 4 0
"4014" 0 1 0 0.167008898 50 3 0
"4015" 0 1 0 0.030116359 10 3 0
"4016" 0 1 0 0.147843943 40 3 0
"4017" 1 1 0 0.183436003 20 4 0
"4018" 0 1 0 0.670773443 30 5 0
"4019" 0 1 0 0.594113621 50 3 0
"4020" 0 1 0 0.150581793 50 5 0
"4021" 0 1 0 0.167008898 50 4 0
"4022" 1 1 0 0.334017796 20 3 0
"4023" 0 1 1 0.837782341 50 3 0
"4024" 0 1 0 0.670773443 40 3 0
"4025" 0 1 0 0.125941136 0 4 0
"4026" 0 1 0 0.334017796 30 6 0
"4027" 0 1 0 0.481861739 0 3 0
"4028" 0 1 1 0.651608487 10 4 0
"4029" 0 1 0 0.161533196 50 4 0
"4030" 1 1 0 0.167008898 0 3 0
"4031" 0 1 0 0.670773443 0 3 0
"4032" 0 1 0 0.084873374 0 3 0
"4033" 0 1 0 0.167008898 0 6 0
"4034" 1 1 0 0.008213552 0 3 0
"4035" 0 1 0 0.167008898 50 4 0
"4036" 0 1 0 0.112251882 40 3 0
"4037" 0 1 0 0.577686516 50 3 0
"4038" 0 1 0 0.435318275 10 3 0
"4039" 0 1 0 0.084873374 50 4 0
"4040" 0 1 0 0.084873374 50 4 0
"4041" 1 1 0 0.982888433 0 3 0
"4042" 0 1 0 0.167008898 50 4 0
"4043" 0 1 0 0.084873374 50 5 0
"4044" 0 1 0 0.071184121 40 2 0
"4045" 0 1 0 0.117727584 0 2 0
"4046" 0 1 0 0.084873374 40 6 0
"4047" 0 1 0 0.249144422 20 3 0
"4048" 0 1 0 0.084873374 40 3 0
"4049" 0 1 0 0.670773443 50 3 0
"4050" 1 1 0 0.167008898 50 4 0
"4051" 0 1 0 0.008213552 30 4 0
"4052" 1 1 0 0.177960301 0 3 0
"4053" 1 1 0 0.084873374 50 4 0
"4054" 0 1 0 0.681724846 30 3 0
"4055" 1 1 0 0.071184121 50 5 0
"4056" 1 1 0 0.084873374 20 3 0
"4057" 0 1 0 0.084873374 50 5 0
"4058" 1 1 0 0.334017796 50 4 0
"4059" 0 1 0 0.057494867 50 5 0
"4060" 0 1 0 0.084873374 0 5 0
"4061" 1 1 0 0.084873374 50 6 0
"4062" 0 1 0 0.084873374 30 3 0
"4063" 0 1 0 0.084873374 50 6 0
"4064" 0 1 0 0.334017796 50 4 0
"4065" 0 1 0 0.084873374 50 7 0
"4066" 1 1 0 0.48733744 0 2 0
"4067" 1 1 0 0.084873374 50 3 0
"4068" 0 1 0 0.503764545 0 4 0
"4069" 0 1 0 0.876112252 0 3 0
"4070" 0 1 0 0.334017796 50 5 0
"4071" 0 1 0 0.084873374 50 5 0
"4072" 0 1 0 0.336755647 50 4 0
"4073" 0 1 0 0.038329911 50 4 0
"4074" 1 1 0 0.752908967 50 3 0
"4075" 0 1 0 0.03559206 50 4 0
"4076" 0 1 0 0.084873374 40 6 0
"4077" 0 1 0 0.334017796 50 5 0
"4078" 0 1 0 0.284736482 40 4 0
"4079" 0 1 0 0.339493498 10 3 0
"4080" 0 1 0 0.084873374 0 3 0
"4081" 0 1 0 0.084873374 50 4 0
"4082" 0 1 0 0.084873374 50 4 0
"4083" 0 1 0 0.084873374 40 4 0
"4084" 0 1 0 0.229979466 10 3 0
"4085" 0 1 0 0.377823409 0 4 0
"4086" 1 1 0 0.010951403 30 4 0
"4087" 1 1 0 0.084873374 40 3 0
"4088" 0 1 0 0.999315537 20 3 0
"4089" 0 1 0 0.580424367 50 4 0
"4090" 1 1 0 0.468172485 10 3 0
"4091" 0 1 0 0.503764545 50 4 0
"4092" 0 1 1 0.999315537 0 4 0
"4093" 0 1 0 0.090349076 0 4 0
"4094" 1 1 0 0.999315537 50 6 0
"4095" 0 1 0 0.999315537 50 3 0
"4096" 0 1 0 0.999315537 40 3 0
"4097" 0 1 0 0.388774812 0 4 0
"4098" 0 1 0 0.59137577 0 3 0
"4099" 0 1 0 0.492813142 10 3 0
"4100" 0 1 0 0.224503765 10 3 0
"4101" 1 1 0 0.539356605 50 5 0
"4102" 0 1 0 0.999315537 20 2 0
"4103" 0 1 0 0.999315537 30 7 0
"4104" 0 1 0 0.999315537 50 4 0
"4105" 0 1 0 0.48733744 0 3 0
"4106" 0 1 0 0.991101985 10 3 0
"4107" 0 1 0 0.13963039 0 3 0
"4108" 0 1 0 0.999315537 30 4 0
"4109" 0 1 2 0.914442163 30 4 0
"4110" 1 1 0 0.005475702 0 5 0
"4111" 0 1 0 0.030116359 30 4 0
"4112" 0 1 0 0.668035592 0 4 0
"4113" 0 1 0 0.999315537 30 3 0
"4114" 0 1 0 0.980150582 50 6 0
"4115" 0 1 0 0.985626283 50 5 0
"4116" 0 1 0 0.999315537 50 4 0
"4118" 0 1 0 0.309377139 0 3 0
"4119" 0 1 0 0.97467488 0 5 0
"4120" 0 1 0 0.618754278 50 6 0
"4121" 0 1 0 0.977412731 50 6 0
"4122" 0 1 0 0.999315537 20 3 0
"4123" 0 1 0 0.980150582 0 4 0
"4124" 0 1 0 0.569472964 0 2 0
"4125" 1 1 1 0.851471595 30 3 0
"4126" 1 1 0 0.355920602 0 4 0
"4127" 0 1 0 0.547570157 20 4 0
"4128" 0 1 0 0.670773443 30 4 0
"4129" 0 1 0 0.999315537 30 3 0
"4130" 0 1 0 0.503764545 0 3 0
"4131" 0 1 0 0.999315537 30 4 0
"4132" 0 1 0 0.62696783 0 2 0
"4133" 0 1 0 0.544832307 30 5 0
"4134" 1 1 0 0.219028063 30 3 0
"4135" 0 1 1 0.755646817 50 4 0
"4136" 0 1 0 0.511978097 30 4 0
"4137" 0 1 0 0.079397673 20 3 0
"4138" 1 1 0 0.999315537 40 3 0
"4139" 0 1 0 0.999315537 50 3 0
"4140" 0 1 0 0.958247776 20 4 0
"4141" 0 1 0 0.084873374 20 3 0
"4142" 0 1 0 0.27652293 10 3 0
"4143" 0 1 1 0.999315537 50 4 0
"4144" 0 1 0 0.941820671 50 4 0
"4145" 0 1 0 0.027378508 0 3 0
"4146" 0 1 1 0.90349076 30 4 0
"4147" 0 1 0 0.076659822 50 4 0
"4148" 0 1 0 0.999315537 50 3 0
"4149" 0 1 0 0.366872006 20 2 0
"4150" 0 1 0 0.950034223 50 4 0
"4151" 0 1 0 0.999315537 50 4 0
"4152" 0 1 0 0.944558522 50 4 0
"4153" 0 1 0 0.887063655 50 5 0
"4154" 0 1 0 0.999315537 50 3 0
"4155" 0 1 0 0.999315537 0 4 0
"4156" 0 1 0 0.914442163 50 6 0
"4157" 0 1 0 0.443531828 0 3 0
"4158" 0 1 0 0.950034223 50 4 0
"4159" 0 1 0 0.084873374 50 6 0
"4160" 0 1 0 0.898015058 50 4 0
"4161" 0 1 0 0.914442163 0 4 0
"4162" 1 1 1 0.958247776 0 3 0
"4163" 1 1 0 0.999315537 30 6 0
"4164" 0 1 0 0.999315537 20 4 0
"4165" 0 1 0 0.914442163 20 4 0
"4166" 1 1 0 0.837782341 30 5 0
"4167" 0 1 0 0.914442163 30 3 0
"4168" 0 1 0 0.895277207 50 4 0
"4169" 0 1 0 0.914442163 0 6 0
"4170" 0 1 0 0.287474333 0 3 0
"4171" 1 1 0 0.755646817 10 3 0
"4172" 0 1 0 0.48733744 0 4 0
"4173" 0 1 0 0.914442163 50 4 0
"4174" 1 1 1 0.394250513 20 3 0
"4175" 0 1 0 0.503764545 0 6 0
"4176" 0 1 0 0.914442163 50 4 0
"4177" 0 1 0 0.917180014 10 6 0
"4178" 0 1 0 0.574948665 0 3 0
"4179" 1 1 0 0.219028063 30 4 0
"4180" 0 1 0 0.733744011 40 3 0
"4181" 1 1 0 0.202600958 0 3 0
"4182" 0 1 0 0.41889117 40 4 0
"4183" 1 1 0 0.914442163 30 3 0
"4184" 0 1 0 0.27926078 50 4 0
"4185" 0 1 0 0.914442163 0 3 0
"4186" 1 1 0 0.865160849 30 4 0
"4187" 0 1 0 0.914442163 30 4 0
"4188" 0 1 1 0.41889117 0 3 0
"4189" 0 1 0 0.8678987 0 3 0
"4190" 1 1 1 0.41889117 20 3 0
"4191" 0 1 0 0.41889117 10 2 0
"4192" 0 1 0 0.470910335 50 4 0
"4193" 0 1 0 0.191649555 30 4 0
"4194" 0 1 0 0.503764545 50 4 0
"4195" 0 1 0 0.97467488 10 3 0
"4196" 0 1 0 0.41889117 20 5 0
"4197" 0 1 0 0.865160849 50 4 0
"4198" 1 1 0 0.876112252 30 5 0
"4199" 1 1 1 0.862422998 30 3 0
"4200" 0 1 0 0.914442163 30 4 0
"4201" 0 1 0 0.375085558 50 4 0
"4202" 0 1 0 0.914442163 50 4 0
"4203" 0 1 0 0.914442163 30 4 0
"4204" 0 1 0 0.993839836 30 4 0
"4205" 1 1 0 0.336755647 0 4 0
"4206" 0 1 0 0.303901437 30 4 0
"4207" 1 1 0 0.854209446 30 3 0
"4208" 1 1 0 0.62696783 0 4 0
"4209" 1 1 0 0.914442163 50 5 0
"4210" 1 1 0 0.914442163 20 4 0
"4211" 0 1 0 0.194387406 0 3 0
"4212" 0 1 0 0.914442163 10 3 0
"4213" 0 1 1 0.41889117 20 4 0
"4214" 0 1 0 0.832306639 50 4 0
"4215" 0 1 0 0.999315537 30 4 0
"4216" 0 1 0 0.914442163 50 4 0
"4217" 1 1 0 0.334017796 10 3 0
"4218" 0 1 0 0.084873374 10 4 0
"4219" 0 1 0 0.084873374 50 4 0
"4220" 1 1 0 0.845995893 50 5 0
"4221" 0 1 0 0.837782341 50 5 0
"4222" 0 1 0 0.205338809 10 4 0
"4223" 0 1 0 0.511978097 0 3 0
"4224" 0 1 0 0.084873374 50 5 0
"4225" 0 1 0 0.334017796 40 3 0
"4226" 0 1 0 0.462696783 10 3 0
"4227" 0 1 0 0.473648186 30 3 0
"4228" 0 1 1 0.837782341 30 6 0
"4229" 1 1 0 0.837782341 50 4 0
"4230" 0 1 0 0.334017796 50 5 0
"4231" 0 1 0 0.996577687 10 5 0
"4232" 1 1 0 0.265571526 10 3 0
"4233" 0 1 1 0.837782341 40 3 0
"4234" 0 1 0 0.815879535 50 4 0
"4235" 0 1 0 0.421629021 50 3 0
"4236" 0 1 0 0.317590691 30 4 0
"4237" 0 1 0 0.991101985 0 4 0
"4238" 0 1 1 0.837782341 50 6 0
"4239" 0 1 0 0.804928131 10 3 0
"4240" 0 1 0 0.837782341 30 3 0
"4241" 0 1 0 0.145106092 0 4 0
"4242" 1 1 0 0.284736482 30 3 0
"4243" 0 1 1 0.796714579 30 5 0
"4244" 0 1 1 0.369609856 10 3 0
"4245" 1 1 0 0.569472964 40 4 0
"4246" 0 1 0 0.837782341 50 4 0
"4247" 0 1 0 0.837782341 20 3 0
"4248" 0 1 1 0.692676249 50 4 0
"4249" 0 1 0 0.161533196 0 3 0
"4250" 0 1 0 0.785763176 50 4 0
"4251" 0 1 0 0.755646817 10 3 0
"4252" 1 1 0 0.837782341 50 6 0
"4253" 0 1 1 0.334017796 10 2 0
"4254" 0 1 0 0.481861739 0 3 0
"4255" 0 1 1 0.837782341 50 6 0
"4256" 0 1 0 0.752908967 40 5 0
"4257" 0 1 0 0.334017796 10 5 0
"4258" 0 1 0 0.837782341 50 4 0
"4259" 0 1 0 0.205338809 20 3 0
"4260" 0 1 0 0.750171116 50 5 0
"4261" 0 1 0 0.336755647 30 3 0
"4262" 1 1 0 0.750171116 0 3 0
"4263" 0 1 0 0.303901437 10 3 0
"4264" 1 1 0 0.62696783 10 5 0
"4265" 0 1 0 0.750171116 20 3 0
"4266" 0 1 0 0.607802875 0 3 0
"4267" 0 1 0 0.752908967 50 3 0
"4268" 1 1 1 0.747433265 50 4 0
"4269" 0 1 0 0.752908967 50 3 0
"4270" 1 1 1 0.698151951 10 3 0
"4271" 0 1 1 0.224503765 20 6 0
"4272" 0 1 0 0.750171116 40 3 0
"4273" 0 1 0 0.678986995 30 4 0
"4274" 1 1 0 0.752908967 30 2 0
"4275" 0 1 1 0.837782341 50 3 0
"4276" 0 1 0 0.544832307 0 3 0
"4277" 0 1 0 0.752908967 40 3 0
"4278" 1 1 0 0.73100616 30 6 0
"4279" 0 1 0 0.854209446 0 3 0
"4280" 1 1 0 0.73100616 50 3 0
"4281" 0 1 0 0.65982204 20 4 0
"4282" 0 1 0 0.20807666 20 3 0
"4283" 0 1 0 0.752908967 30 4 0
"4284" 0 1 0 0.251882272 50 4 0
"4285" 0 1 0 0.752908967 30 5 0
"4286" 0 1 1 0.755646817 0 3 0
"4287" 0 1 0 0.711841205 30 4 0
"4288" 0 1 0 0.251882272 50 4 0
"4289" 0 1 0 0.752908967 30 3 0
"4290" 0 1 1 0.752908967 50 7 0
"4291" 0 1 1 0.837782341 50 4 0
"4292" 1 1 0 0.752908967 50 5 0
"4293" 0 1 0 0.813141684 30 2 0
"4294" 0 1 1 0.752908967 50 7 0
"4295" 0 1 0 0.752908967 50 5 0
"4296" 0 1 0 0.752908967 0 4 0
"4297" 0 1 0 0.752908967 0 6 0
"4298" 0 1 1 0.167008898 10 3 0
"4299" 0 1 0 0.700889802 50 4 0
"4300" 0 1 0 0.090349076 0 4 0
"4301" 0 1 0 0.837782341 30 3 0
"4302" 0 1 0 0.692676249 50 3 0
"4303" 0 1 0 0.692676249 50 3 0
"4304" 0 1 0 0.251882272 50 4 0
"4305" 0 1 1 0.648870637 20 3 0
"4306" 0 1 0 0.692676249 50 5 0
"4307" 0 1 0 0.678986995 0 3 0
"4308" 0 1 0 0.876112252 40 4 0
"4309" 0 1 0 0.224503765 30 3 0
"4310" 0 1 0 0.235455168 0 3 0
"4311" 1 1 0 0.689938398 0 3 0
"4312" 0 1 0 0.722792608 40 3 0
"4313" 0 1 0 0.752908967 50 4 0
"4314" 0 1 0 0.752908967 10 6 0
"4315" 0 1 0 0.687200548 50 4 0
"4316" 0 1 0 0.563997262 50 3 0
"4317" 0 1 0 0.098562628 0 4 0
"4318" 0 1 0 0.101300479 10 3 0
"4319" 0 1 0 0.752908967 50 4 0
"4320" 0 1 0 0.087611225 0 3 0
"4321" 0 1 0 0.709103354 50 6 0
"4322" 0 1 0 0.840520192 0 3 0
"4323" 1 1 1 0.752908967 20 4 0
"4324" 0 1 0 0.539356605 0 5 0
"4325" 1 1 0 0.539356605 10 4 0
"4326" 0 1 0 0.700889802 50 4 0
"4327" 0 1 0 0.815879535 0 6 0
"4328" 1 1 0 0.670773443 50 4 0
"4329" 0 1 0 0.284736482 0 3 0
"4330" 0 1 0 0.670773443 50 4 0
"4331" 1 1 0 0.251882272 10 2 0
"4332" 1 1 0 0.670773443 50 4 0
"4333" 1 1 0 0.334017796 50 5 0
"4334" 0 1 0 0.585900068 10 3 0
"4335" 0 1 0 0.334017796 0 4 0
"4336" 0 1 0 0.281998631 0 4 0
"4337" 1 1 1 0.670773443 40 3 0
"4338" 0 1 0 0.837782341 40 3 0
"4339" 0 1 0 0.646132786 50 3 0
"4340" 1 1 0 0.167008898 50 4 0
"4341" 0 1 0 0.164271047 50 4 0
"4342" 1 1 0 0.83504449 30 4 0
"4343" 0 1 0 0.829568789 30 3 0
"4344" 0 1 0 0.334017796 50 4 0
"4345" 1 1 0 0.167008898 50 4 2
"4346" 0 1 0 0.837782341 50 6 0
"4347" 0 1 0 0.632443532 50 4 0
"4348" 0 1 0 0.120465435 50 3 0
"4349" 0 1 0 0.585900068 40 4 0
"4350" 1 1 0 0.585900068 50 4 0
"4351" 1 1 0 0.837782341 0 3 0
"4352" 0 1 0 0.544832307 50 3 0
"4353" 0 1 0 0.996577687 20 4 0
"4354" 0 1 0 0.251882272 0 4 0
"4355" 1 1 0 0.780287474 0 3 0
"4356" 0 1 0 0.06844627 10 3 0
"4357" 1 1 0 0.577686516 50 3 0
"4358" 1 1 0 0.407939767 30 3 0
"4359" 0 1 0 0.561259411 50 4 0
"4360" 0 1 0 0.432580424 40 3 0
"4361" 1 1 0 0.52019165 20 4 0
"4362" 0 1 0 0.506502396 40 3 0
"4363" 1 1 0 0.837782341 0 2 0
"4364" 0 1 0 0.539356605 50 4 0
"4365" 0 1 0 0.084873374 20 4 0
"4366" 0 1 0 0.503764545 10 3 0
"4367" 0 1 1 0.462696783 30 5 0
"4368" 0 1 0 0.503764545 30 4 0
"4369" 0 1 0 0.503764545 20 3 0
"4370" 0 1 1 0.536618754 30 5 0
"4371" 1 1 0 0.41615332 30 5 0
"4372" 0 1 1 0.542094456 0 5 0
"4373" 1 1 0 0.459958932 30 5 0
"4374" 0 1 0 0.457221082 30 4 0
"4375" 0 1 0 0.503764545 50 3 0
"4376" 0 1 0 0.999315537 50 5 0
"4377" 1 1 0 0.375085558 0 3 0
"4378" 0 1 0 0.41889117 50 3 0
"4379" 0 1 0 0.41889117 40 3 0
"4380" 0 1 0 0.889801506 50 4 0
"4381" 0 1 1 0.577686516 50 4 0
"4382" 1 1 0 0.41889117 10 4 0
"4383" 0 1 0 0.914442163 0 3 0
"4384" 0 1 0 0.810403833 10 3 0
"4385" 0 1 0 0.13963039 50 3 1
"4386" 0 1 0 0.41889117 40 4 0
"4387" 0 1 0 0.490075291 0 3 0
"4388" 1 1 0 0.41615332 40 3 0
"4389" 1 1 0 0.399726215 50 7 0
"4390" 0 1 0 0.413415469 30 3 0
"4391" 0 1 0 0.084873374 50 4 0
"4392" 0 1 0 0.41615332 0 5 0
"4393" 0 1 0 0.106776181 50 4 0
"4394" 0 1 0 0.41889117 50 4 0
"4395" 0 1 0 0.41889117 30 3 0
"4396" 1 1 0 0.41889117 50 3 0
"4397" 1 1 0 0.700889802 0 3 0
"4398" 1 1 1 0.098562628 0 4 0
"4399" 0 1 0 0.391512663 50 5 0
"4400" 0 1 0 0.41889117 50 4 0
"4401" 1 1 0 0.41889117 30 3 0
"4402" 0 1 0 0.41889117 30 3 0
"4403" 1 1 0 0.41889117 50 4 0
"4404" 1 1 0 0.832306639 50 4 0
"4405" 0 1 0 0.41889117 30 4 0
"4406" 0 1 0 0.930869268 10 3 0
"4407" 1 1 0 0.41889117 10 4 0
"4408" 0 1 0 0.106776181 50 4 0
"4409" 0 1 0 0.334017796 30 2 0
"4410" 0 1 0 0.353182752 20 3 0
"4411" 0 1 0 0.334017796 50 3 0
"4412" 1 1 0 0.334017796 30 4 0
"4413" 1 1 0 0.334017796 10 2 0
"4414" 0 1 0 0.780287474 40 4 0
"4415" 0 1 0 0.334017796 20 4 0
"4417" 0 1 0 0.301163587 50 4 0
"4418" 0 1 1 0.334017796 50 5 0
"4419" 0 1 0 0.334017796 50 5 0
"4420" 0 1 0 0.670773443 0 5 0
"4421" 1 1 0 0.602327173 10 4 0
"4422" 0 1 0 0.334017796 30 3 0
"4423" 1 1 0 0.585900068 50 4 0
"4424" 0 1 0 0.334017796 50 5 0
"4425" 0 1 0 0.435318275 0 3 0
"4426" 0 1 0 0.334017796 50 4 0
"4427" 0 1 0 0.323066393 10 5 0
"4428" 1 1 0 0.334017796 50 3 0
"4429" 0 1 0 0.391512663 0 2 0
"4430" 0 1 0 0.334017796 30 3 0
"4431" 0 1 1 0.837782341 50 3 0
"4432" 0 1 0 0.334017796 30 3 0
"4433" 0 1 0 0.503764545 30 3 0
"4434" 0 1 0 0.251882272 50 3 0
"4435" 0 1 0 0.262833676 0 5 0
"4436" 0 1 0 0.325804244 50 4 0
"4437" 0 1 0 0.251882272 50 4 0
"4438" 0 1 0 0.465434634 0 3 0
"4439" 0 1 0 0.432580424 50 4 0
"4440" 0 1 0 0.717316906 50 5 0
"4441" 0 1 1 0.752908967 50 4 0
"4442" 1 1 0 0.251882272 0 3 0
"4443" 1 1 0 0.251882272 0 4 0
"4444" 0 1 0 0.251882272 50 4 0
"4445" 0 1 0 0.503764545 30 2 0
"4446" 0 1 0 0.503764545 50 4 0
"4447" 0 1 0 0.251882272 0 4 0
"4448" 0 1 0 0.251882272 50 4 0
"4449" 1 1 0 0.845995893 40 3 0
"4450" 0 1 0 0.503764545 30 4 0
"4451" 0 1 0 0.251882272 20 3 0
"4452" 0 1 0 0.06844627 0 5 0
"4453" 1 1 0 0.503764545 30 4 0
"4454" 0 1 0 0.251882272 0 3 0
"4455" 1 1 0 0.295687885 0 3 0
"4456" 1 1 0 0.566735113 10 3 0
"4457" 1 1 1 0.700889802 0 3 0
"4458" 0 1 0 0.194387406 50 5 0
"4459" 1 1 0 0.191649555 50 4 0
"4460" 0 1 0 0.752908967 50 3 0
"4462" 0 1 0 0.197125257 30 4 0
"4463" 0 1 0 0.251882272 50 4 0
"4464" 0 1 0 0.678986995 50 4 0
"4465" 0 1 1 0.432580424 0 3 0
"4466" 0 1 0 0.62422998 50 4 0
"4467" 0 1 0 0.06844627 0 5 0
"4468" 0 1 0 0.503764545 0 3 0
"4469" 1 1 0 0.251882272 30 3 0
"4470" 0 1 0 0.405201917 20 3 0
"4471" 1 1 0 0.752908967 20 5 0
"4472" 0 1 0 0.501026694 50 4 0
"4473" 0 1 0 0.410677618 0 4 0
"4474" 0 1 0 0.635181383 10 2 0
"4475" 0 1 0 0.257357974 10 5 0
"4476" 0 1 0 0.993839836 30 3 0
"4477" 0 1 0 0.692676249 0 5 0
"4478" 1 1 0 0.164271047 20 3 0
"4479" 0 1 0 0.468172485 20 3 0
"4480" 0 1 0 0.295687885 50 4 0
"4481" 1 1 0 0.495550993 30 3 0
"4482" 1 1 0 0.005475702 10 4 0
"4483" 0 1 0 0.670773443 20 2 0
"4484" 0 1 0 0.251882272 50 4 0
"4485" 1 1 0 0.147843943 20 3 0
"4486" 0 1 0 0.167008898 50 4 0
"4487" 0 1 0 0.539356605 50 4 0
"4488" 0 1 0 0.142368241 0 2 0
"4489" 0 1 0 0.818617385 0 3 0
"4490" 0 1 0 0.114989733 10 4 0
"4491" 0 1 0 0.670773443 10 4 0
"4492" 1 1 0 0.167008898 50 4 0
"4493" 0 1 0 0.112251882 20 4 0
"4494" 0 1 0 0.128678987 30 4 0
"4495" 0 1 0 0.167008898 50 3 0
"4496" 0 1 0 0.167008898 30 3 0
"4497" 0 1 0 0.084873374 40 4 0
"4498" 0 1 0 0.084873374 40 3 0
"4499" 0 1 0 0.490075291 0 3 0
"4500" 0 1 0 0.62422998 0 3 0
"4501" 0 1 0 0.084873374 50 4 0
"4502" 0 1 0 0.084873374 10 4 0
"4503" 0 1 0 0.084873374 30 3 0
"4504" 0 1 0 0.084873374 50 4 0
"4505" 1 1 0 0.084873374 40 5 0
"4506" 1 1 0 0.084873374 50 4 0
"4507" 0 1 0 0.084873374 30 3 0
"4508" 1 1 0 0.071184121 30 2 0
"4509" 0 1 0 0.429842574 50 4 0
"4510" 0 1 0 0.060232717 50 4 0
"4511" 0 1 0 0.084873374 50 4 0
"4512" 1 1 0 0.052019165 30 2 0
"4513" 0 1 0 0.084873374 50 5 0
"4514" 0 1 0 0.084873374 50 4 0
"4515" 1 1 0 0.052019165 50 4 0
"4516" 1 1 0 0.084873374 40 4 0
"4517" 0 1 0 0.084873374 50 4 0
"4518" 0 1 0 0.038329911 10 3 0
"4519" 0 1 0 0.106776181 20 3 0
"4520" 0 1 0 0.084873374 50 5 2
"4521" 0 1 0 0.084873374 30 3 0
"4522" 0 1 0 0.177960301 30 3 0
"4523" 0 1 0 0.462696783 10 3 0
"4524" 0 1 0 0.084873374 50 5 0
"4525" 1 1 0 0.325804244 50 3 0
"4526" 0 1 0 0.084873374 30 4 0
"4527" 0 1 0 0.084873374 50 5 0
"4528" 1 1 0 0.041067762 50 5 0
"4529" 0 1 0 0.084873374 50 5 0
"4530" 0 1 0 0.084873374 50 4 0
"4531" 0 1 0 0.854209446 0 4 0
"4532" 0 1 0 0.930869268 0 5 0
"4533" 0 1 0 0.128678987 0 3 2
"4534" 1 1 0 0.084873374 30 4 0
"4535" 0 1 0 0.213552361 50 3 0
"4536" 0 1 1 0.084873374 30 4 0
"4537" 0 1 0 0.62422998 0 2 0
"4538" 0 1 0 0.084873374 50 5 0
"4539" 0 1 0 0.016427105 50 3 0
"4540" 0 1 0 0.084873374 50 4 0
"4541" 0 1 0 0.008213552 50 4 0
"4542" 0 1 0 0.008213552 30 3 0
"4543" 0 1 0 0.678986995 0 4 2
"4544" 1 1 0 0.996577687 20 3 0
"4545" 0 1 0 0.084873374 50 3 0
"4546" 0 1 0 0.999315537 30 4 0
"4547" 0 1 0 0.996577687 40 3 0
"4548" 0 1 0 0.999315537 20 6 0
"4549" 0 1 1 0.996577687 20 3 0
"4550" 0 1 0 0.993839836 30 5 0
"4551" 0 1 2 0.999315537 20 4 0
"4552" 0 1 0 0.076659822 30 3 0
"4553" 0 1 0 0.082135524 10 4 0
"4554" 0 1 1 0.996577687 50 3 0
"4555" 0 1 0 0.254620123 0 3 0
"4556" 0 1 0 0.999315537 50 4 0
"4557" 0 1 0 0.720054757 50 4 0
"4558" 0 1 0 0.97467488 30 4 0
"4559" 0 1 0 0.561259411 50 4 2
"4560" 0 1 0 0.281998631 0 4 0
"4561" 0 1 0 0.301163587 0 4 0
"4562" 0 1 0 0.62696783 50 5 0
"4563" 0 1 0 0.980150582 30 4 0
"4564" 0 1 0 0.999315537 50 4 0
"4565" 0 1 0 0.301163587 0 3 0
"4566" 0 1 0 0.503764545 40 3 0
"4567" 1 1 0 0.030116359 0 4 0
"4568" 1 1 0 0.960985626 40 3 0
"4569" 0 1 0 0.503764545 30 4 0
"4570" 0 1 0 0.071184121 30 4 0
"4571" 0 1 0 0.999315537 50 5 0
"4572" 0 1 0 0.158795346 0 4 0
"4573" 0 1 0 0.999315537 10 4 0
"4574" 1 1 0 0.999315537 20 4 0
"4575" 0 1 0 0.999315537 50 4 0
"4576" 1 1 0 0.391512663 0 3 0
"4577" 0 1 0 0.936344969 50 3 0
"4578" 1 1 0 0.084873374 10 3 0
"4579" 0 1 0 0.602327173 20 4 0
"4580" 0 1 0 0.933607118 20 3 0
"4581" 0 1 0 0.936344969 20 3 0
"4582" 0 1 0 0.021902806 30 2 2
"4583" 0 1 0 0.919917865 0 6 0
"4584" 0 1 0 0.914442163 20 4 0
"4585" 0 1 0 0.914442163 50 5 2
"4586" 0 1 0 0.999315537 10 5 0
"4587" 0 1 0 0.999315537 20 4 0
"4588" 1 1 0 0.914442163 20 4 0
"4589" 0 1 0 0.005475702 20 3 0
"4590" 0 1 0 0.769336071 50 3 0
"4591" 0 1 0 0.832306639 0 3 0
"4592" 1 1 0 0.914442163 20 4 0
"4593" 0 1 0 0.914442163 50 3 0
"4594" 0 1 0 0.815879535 50 4 0
"4595" 0 1 0 0.914442163 10 5 0
"4596" 0 1 0 0.914442163 40 5 0
"4597" 0 1 0 0.914442163 50 6 0
"4598" 0 1 0 0.284736482 40 4 2
"4599" 0 1 0 0.084873374 20 3 0
"4600" 0 1 0 0.908966461 0 3 1
"4601" 0 1 0 0.796714579 10 3 0
"4602" 0 1 0 0.914442163 20 4 0
"4603" 0 1 0 0.914442163 10 3 0
"4604" 0 1 0 0.914442163 50 4 2
"4605" 0 1 0 0.914442163 50 3 2
"4606" 1 1 0 0.914442163 20 4 2
"4607" 0 1 0 0.492813142 50 4 2
